UniProtIDs	PubChemCIDs	Labels	Predictions
P10415	145984576	6.0969	6.3381
P10415	145984861	6.4089	6.6077
P10415	155513041	5.3098	5.8970
P10415	155513976	6.3279	6.5071
P10415	155514893	3.4449	4.3692
P10415	155514968	6.2518	6.4065
P10415	155515598	4.2924	5.5512
P10415	155520022	4.6778	5.1533
P10415	155521076	4.6198	5.0086
P10415	155522510	4.4437	5.5720
P10415	155524558	3.3279	4.3389
P10415	155525790	6.2924	6.4216
P10415	155526457	3.3788	4.0679
P10415	155527670	4.8861	4.9724
P10415	155527900	3.3595	4.4708
P10415	155530529	6.2007	6.3681
P10415	155530563	5.2676	5.5834
P10415	155534814	3.5702	4.2979
P10415	155536071	5.3872	5.8309
P10415	155537202	6.2518	6.4160
P10415	155539156	4.6198	5.0031
P10415	155541624	6.2840	6.2684
P10415	155541877	6.5086	6.4577
P10415	155542475	5.3010	4.7506
P10415	155542773	5.8861	6.3158
P10415	155542793	5.9208	6.3947
P10415	155543367	9.4437	8.4521
P10415	155545489	6.3188	6.4127
P10415	155547093	5.9208	6.4361
P10415	155548831	6.2291	6.4470
P10415	155553237	6.3565	6.5292
P10415	155563087	4.1308	4.3435
P10415	155563107	4.0088	4.7665
P10415	155585752	4.8861	5.5667
P10415	156009827	5.6778	5.9209
P10415	156014717	6.1549	5.9016
P10415	156015111	5.5086	5.7654
P10415	156017493	6.5229	6.2741
P10415	156021223	5.6576	6.1939
P10415	156021560	5.6383	5.9534
P10415	156043860	5.6198	5.6996
P10415	162643089	5.8697	6.1647
P10415	162645340	6.6778	6.7943
P10415	162649250	6.0915	6.1284
P10415	162661143	5.3645	6.1314
P10415	162665663	5.9788	6.1654
P10415	162668789	5.6576	5.7517
P10415	162671400	6.1079	6.3160
P10415	162674161	6.7959	6.1936
P10415	162676856	5.9914	6.1654
P10415	165112685	10.8861	10.2108
P10415	166628708	5.3372	5.6360
P10415	166631470	5.5850	5.7236
P10415	166635591	4.6234	5.3248
P10417	11228183	10.0555	9.1554
P10417	46207706	10.8861	9.8195
P10417	46830382	7.6388	8.0977
P10417	46830680	9.5157	9.9790
P10417	46830681	11.0458	10.2746
P10417	46830964	8.7670	9.2540
P10417	46830966	8.2506	8.3590
P10417	46831266	9.0846	8.9576
P10417	46831267	9.3382	9.3971
P10417	46831857	8.1692	8.3575
P10417	46831858	9.8996	9.0992
P10417	46831859	8.5314	8.9979
P10417	46831860	10.0000	9.5709
P10417	46832125	9.7447	9.5037
P10417	46832126	9.7825	9.4311
P10417	46832127	10.0809	9.7369
P10417	46832388	8.3365	8.0377
P10417	46832390	10.2076	9.6658
P10417	46832673	7.8497	8.2602
P10417	46832675	9.7471	9.4467
P10417	46832969	9.6234	9.6108
P10417	46832970	9.0721	9.6259
P10417	46832973	8.2662	8.5746
P10417	46832974	9.1487	9.3861
P10417	46833270	8.2063	9.3602
P10417	46833275	9.7852	9.6626
P10417	46833577	9.7122	9.5946
P10417	46833578	10.3010	9.6069
P10417	46833579	7.2138	7.9636
P10417	46833580	8.4337	9.4227
P10417	46833581	8.5134	9.6436
P10417	46833872	8.7020	9.0872
P10417	46833875	8.4608	8.7684
P10417	46833876	10.5086	10.0507
P10417	46833877	8.7001	9.4429
P10417	46834159	8.7701	9.6646
P10417	46834160	9.3429	9.2624
P10417	46834161	10.1192	9.7079
P10417	46834430	9.2725	8.5759
P10417	46834432	10.3188	10.0321
P10417	46834433	9.8697	10.4685
P10417	46834434	8.7913	9.5271
P10417	46834716	7.4364	8.0996
P10417	46834717	8.1750	8.2957
P10417	46834719	9.3969	9.3735
P10417	46835002	11.0969	10.2241
P10417	46835003	9.5867	9.8232
P10417	53261696	9.5768	9.6997
P10417	53261753	10.5850	9.8106
P10417	53261754	10.4089	10.1699
P10417	53261812	9.4828	9.5054
P10417	53261877	9.6421	9.7836
P10417	53261879	10.0605	9.7793
P10417	53261941	9.2907	9.5738
P10417	53261942	10.1367	9.6066
P10417	53262005	10.4089	9.6778
P10417	53262006	9.8210	9.7006
P10417	53262068	9.9031	9.5188
P10417	53262069	10.2840	9.6784
P10417	53262070	11.3010	10.3491
P10417	53262133	10.5086	9.5289
P10417	53262134	9.8386	9.5959
P10417	53262197	9.2048	9.3630
P10417	53262198	9.6615	9.7494
P10417	53262199	11.0458	10.0905
P10417	53262255	9.1325	9.1043
P10417	53262256	10.0862	9.7902
P10417	53262257	9.2111	9.3599
P10417	53262425	9.2984	9.1562
P10417	53262426	9.5817	9.2799
P10417	53262427	9.8827	9.5456
P10417	53262473	9.3372	9.1217
P10417	53262474	9.6144	9.6186
P10417	53262475	9.4330	9.8047
P10417	53262525	9.5986	9.7491
P10417	53262526	9.4330	9.1645
P10417	53262527	9.3665	9.7224
P10417	53262580	9.5986	9.5683
P10417	53262581	9.0809	9.0971
P10417	53262582	8.2153	9.0300
P10417	53262633	9.3536	9.4510
P10417	53262636	9.7670	9.7524
P10417	53262681	10.8239	10.2727
P10417	53262682	10.2366	10.2272
P10417	56968112	9.9666	9.7427
P10417	56968234	9.9788	9.8377
P10417	67127149	9.8928	10.0964
P10417	67127230	9.7423	9.6157
P10417	67127319	9.7167	9.6183
P10417	67169746	9.1726	8.5569
P10417	67171097	9.5361	9.6217
P10417	67223592	6.9488	7.1146
P10417	67225234	8.5197	9.4328
P10417	67225245	11.5229	9.9543
P10417	67225258	8.6513	9.3313
P10417	67225284	8.5532	9.4722
P10417	67225322	10.2218	10.0622
P10417	67225347	11.1549	9.6765
P10417	67225370	8.4796	9.2750
P10417	67225428	9.6289	9.4784
P10417	67225436	9.7111	9.4587
P10417	67225442	8.9638	9.5196
P10417	67225536	6.9875	7.7853
P10417	67225567	9.2299	9.5686
P10417	67225572	9.8268	9.6863
P10417	67225611	8.7307	8.9889
P10417	67225613	9.5467	9.1035
P10417	67225616	9.5346	10.0067
P10417	67225617	9.2518	9.4399
P10417	67225623	8.1553	8.0644
P10417	67225629	8.7703	9.4267
P10417	67225661	7.5275	8.4029
P10417	67225704	9.2233	9.2290
P10417	67225709	10.0223	9.9125
P10417	67225710	9.2716	9.2945
P10417	67225713	9.0227	9.1879
P10417	67225715	8.2630	8.4716
P10417	67225717	9.9355	10.0518
P10417	67225726	10.1549	10.1334
P10417	67225771	9.3840	9.2481
P10417	67225774	9.8539	9.3280
P10417	67225780	8.8294	9.0599
P10417	67225801	9.5768	9.3319
P10417	67225841	7.4723	7.6320
P10417	67225853	8.6887	8.6286
P10417	67225964	7.3236	9.1162
P10417	67225983	9.1720	9.2953
P10417	67225984	9.8894	9.2950
P10417	67225997	9.5017	9.5540
P10417	67226025	7.9241	7.9147
P10417	67226040	11.3979	9.8582
P10417	67226093	10.0809	9.6035
P10417	67226096	8.9646	9.2415
P10417	67226104	10.0915	9.8755
P10417	67226112	8.8091	9.2939
P10417	67226118	8.5342	9.3948
P10417	67226141	9.4841	9.2554
P10417	67226148	10.1612	9.5412
P10417	67226182	9.7905	9.5202
P10417	67226190	7.2413	7.8931
P10417	67226216	10.3098	9.4232
P10417	67226241	9.7905	9.5280
P10417	67226242	10.0969	10.0438
P10417	67226247	9.5719	9.9076
P10417	67226249	9.8182	9.6343
P10417	67226255	10.7447	10.0819
P10417	67226256	8.4286	8.5480
P10417	67226295	8.9112	9.6472
P10417	67226300	11.6990	10.2506
P10417	67226305	8.6805	9.6649
P10417	67226326	9.0820	9.1674
P10417	67226347	9.6421	9.4608
P10417	67226399	10.2441	9.7957
P10417	67226493	9.8477	9.7283
P10417	67226496	7.2684	9.4586
P10417	67226550	9.8996	9.7184
P10417	67226551	9.2464	9.6221
P10417	67226563	9.6216	9.4679
P10417	67226577	9.1864	9.2289
P10417	67226586	9.5003	9.4515
P10417	67226604	9.6364	9.4940
P10417	67226610	9.2396	9.0223
P10417	67226626	9.7496	9.7431
P10417	67226644	9.3270	9.4256
P10417	67226650	8.6447	8.9768
P10417	67226686	10.1135	10.0599
P10417	67226709	8.9393	8.6839
P10417	67226713	10.7696	10.2922
P10417	67226749	9.9508	9.8645
P10417	67226753	9.5884	9.5453
P10417	67226756	8.9408	8.6496
P10417	67226763	10.1192	10.1232
P10417	67226769	9.6144	10.0807
P10417	67226778	9.2890	9.2989
P10417	67226800	8.1659	8.3581
P10417	67226802	9.1180	9.1184
P10417	67226807	9.7077	9.5869
P10417	67226822	10.5229	9.6676
P10417	67226866	10.2518	9.5489
P10417	67226867	10.5850	9.9720
P10417	67226891	10.4437	10.3279
P10417	67226905	7.9487	9.1688
P10417	67226923	9.4377	9.3904
P10417	67226931	9.0980	9.7594
P10417	67226943	8.9055	9.2614
P10417	67226987	9.7959	9.6059
P10417	67226993	9.6216	9.1535
P10417	67227006	9.6737	9.7277
P10417	67227021	8.6882	8.2288
P10417	67227043	9.9031	9.6081
P10417	67227044	9.9208	9.4235
P10417	67227072	12.0000	10.4196
P10417	67227075	9.5243	10.0618
P10417	67227082	8.6635	8.7316
P10417	67227088	9.7144	9.6279
P10417	67227093	9.9788	9.6780
P10417	67227180	10.1192	9.7005
P10417	67227203	10.8539	9.9237
P10417	67227260	9.3716	9.2124
P10417	67227276	9.8416	9.4556
P10417	67227315	9.1062	9.3884
P10417	67227343	7.7228	7.2997
P10417	67227345	8.1785	9.5880
P10417	67227370	10.1675	9.9204
P10417	67227388	9.5986	9.8548
P10417	67227403	10.5850	10.2968
P10417	67227439	7.2822	7.4057
P10417	67227543	9.6271	9.7155
P10417	67227556	9.9355	9.5901
P10417	67227567	9.7520	9.2563
P10417	67227580	10.0506	9.1874
P10417	67227705	9.9208	9.8432
P10417	67227723	8.8742	8.7541
P10417	67227910	6.0767	8.1970
P10417	67423887	8.7457	9.0602
P10417	67424345	8.0770	8.7547
P10417	67424552	7.2006	8.6229
P10417	67432516	7.8861	8.3837
P10417	67432823	8.1060	9.4695
P10417	67432903	8.6708	8.2476
P10417	68407149	9.7258	9.6073
P10417	68407195	7.1009	7.4176
P10417	68408406	10.1135	9.6274
P10417	68408503	8.3590	8.4616
P10417	68409169	10.0809	9.2456
P10417	71656179	10.2518	10.1304
P10417	75214702	10.2596	10.0755
P10417	75215482	8.6262	9.5418
P10417	75216043	10.6383	10.2463
P10417	75216127	11.6990	10.3333
P10417	75216129	10.9586	10.4165
P10417	77251301	10.6021	10.1981
P10417	77251320	10.4202	10.4826
P10417	77251351	10.0915	10.1802
P10417	77251360	10.5850	10.4127
P10417	77251383	11.1549	10.3485
P10417	77251477	10.2007	10.3507
P10417	77251498	10.4559	10.2732
P10417	77251541	9.9208	10.1799
P10417	77251559	10.5528	10.5776
P10417	87279696	9.6925	9.7982
P10417	87279791	9.1688	8.8153
P10417	87315520	10.0458	9.9723
P10417	87315556	8.9237	9.1954
P10417	87315612	10.3468	9.9737
P10417	87315614	9.7375	9.5727
P10417	87315618	9.4672	9.6284
P10417	87315635	8.8024	8.8881
P10417	87315641	10.3279	9.9830
P10417	87315647	7.3062	9.3811
P10417	87315681	8.6304	9.2165
P10417	87315697	9.9355	9.7928
P10417	87315726	10.8539	10.3510
P10417	87315738	10.6990	9.0846
P10417	87315748	9.5361	9.7018
P10417	87315800	9.8539	9.6958
P10417	87315806	9.5528	9.6495
P10417	87315808	11.2218	9.4053
P10417	87315823	9.7375	9.6949
P10417	87315826	9.2062	9.1661
P10417	87315828	9.7721	9.6146
P10417	87315835	10.2924	10.2854
P10417	87315840	8.1655	9.2282
P10417	87315842	9.0372	8.9472
P10417	87315851	7.6497	7.9081
P10417	87315853	9.9957	10.0556
P10417	87315872	10.4949	9.5836
P10417	87315900	10.9586	10.0673
P10417	87315916	8.1196	8.9384
P10417	87315923	9.8539	10.1460
P10417	87315928	11.6990	10.3344
P10417	87315932	7.8703	8.1786
P10417	87315944	9.3382	9.8641
P10417	87315945	8.3308	9.3705
P10417	87315948	8.0827	8.8331
P10417	87315959	9.6271	9.5562
P10417	87315978	10.9208	10.2880
P10417	87316002	10.3979	9.9056
P10417	87316010	10.0132	9.7944
P10417	87316077	9.9706	9.5605
P10417	87316084	6.5396	8.9493
P10417	87316088	10.0862	9.5071
P10417	87316102	9.7932	10.0188
P10417	87316107	8.2997	8.8015
P10417	87316112	9.9747	10.0078
P10417	87316113	9.1141	8.9040
P10417	87316154	8.6385	8.9131
P10417	87316157	8.6325	8.8976
P10417	87316165	8.9678	8.6214
P10417	87316197	8.8297	9.1608
P10417	87316220	10.8239	10.0413
P10417	87316239	9.2815	9.0264
P10417	87316251	9.7545	10.2097
P10417	87316257	8.4540	8.4704
P10417	87316274	11.5229	9.9722
P10417	87316315	8.3549	8.9981
P10417	87316358	9.4750	9.3495
P10417	87316394	8.4510	8.3485
P10417	87316408	8.3512	8.3688
P10417	87316453	11.3979	10.3374
P10417	87394123	10.3372	9.8339
P10417	87398080	8.4016	9.3603
P10417	87441540	11.0000	10.2539
P10417	118423476	5.7100	6.3864
P10417	118987493	10.5229	10.4349
P10417	118987494	11.5229	10.5655
P10417	118987495	10.6778	10.4842
P10417	118987496	9.7055	10.0541
P10417	118987497	10.1487	10.0420
P10417	118987498	11.5229	10.3398
P10417	118987500	10.2840	9.9309
P10417	118987501	10.7696	10.2761
P10417	118987502	9.9508	10.1206
P10417	118987503	10.5528	10.1723
P10417	121231166	8.0546	8.6205
P10417	121231167	9.3600	9.3572
P10424	145965415	10.3010	9.0588
P10424	145978052	8.8861	8.2040
P10481	95168	5.4935	5.1678
P10481	119268	5.7496	5.4086
P10481	126540	6.5086	5.7661
P10481	162933	5.4168	5.0525
P10481	392450	4.8097	5.1188
P10481	480783	5.3675	5.3431
P10481	637080	6.6198	5.7161
P10481	821442	4.9602	4.8805
P10481	5281633	5.4437	5.2709
P10481	5281646	6.5375	5.9523
P10481	5464078	6.0969	5.2629
P10481	5495926	5.4815	5.4751
P10481	5495929	5.2291	5.1333
P10481	10048103	5.1871	5.2429
P10481	10074228	5.8665	5.3404
P10481	10410005	5.7447	5.7398
P10481	10449043	4.4535	5.0976
P10481	11500744	4.6627	4.8874
P10481	11509473	6.8239	5.8881
P10481	11611248	6.5384	5.6656
P10481	11689770	6.5171	5.6491
P10481	11709595	5.6799	5.2415
P10481	12051846	4.8182	5.1569
P10481	12096316	5.1046	5.2282
P10481	12096317	4.2756	5.0504
P10481	15546808	5.5935	5.2352
P10481	15719494	5.4342	5.2788
P10481	21148065	5.9914	5.3498
P10481	24761044	6.9586	5.5217
P10481	46861837	5.9172	5.2836
P10481	46887764	5.3840	5.1650
P10481	49866103	5.1675	5.2747
P10481	56657670	5.8697	5.4484
P10481	56665359	5.9208	5.5698
P10481	73355670	5.1385	5.3051
P10481	91934955	6.7576	5.9708
P10481	91934956	5.7986	5.6245
P10482	480947	5.3010	5.2372
P10482	11804793	4.7212	5.3080
P10482	44461886	4.5686	5.1888
P10482	44462072	3.9208	4.8312
P10482	44462193	3.9208	5.0463
P10482	44462194	4.2218	4.7352
P10482	71461463	4.7212	5.1159
P10611	3025818	5.3098	5.8521
P10611	3082966	5.3188	5.6060
P10611	5282972	5.7447	5.7542
P10611	11778541	5.4437	5.5784
P10620	5479529	4.4896	4.7508
P10620	5479530	4.4509	5.1521
P10620	6533629	3.7832	4.6906
P10632	2520	4.7570	5.0553
P10632	3386	3.5317	3.7190
P10632	3675	4.5567	4.3340
P10632	3767	3.5654	4.0531
P10632	4543	4.3019	4.0255
P10632	88127	4.6990	5.0423
P10632	12339943	7.4318	7.4876
P10632	24771777	4.9586	5.9412
P10632	42641863	5.7447	5.8669
P10632	118753201	5.1612	5.8343
P10632	118753296	4.4989	5.7791
P10635	1615	4.7484	4.2654
P10635	2179	5.1249	5.4292
P10635	2726	5.1549	5.3077
P10635	2756	4.1135	4.0340
P10635	6768	6.1427	6.9049
P10635	43815	5.3143	5.3790
P10635	68094	4.1871	4.4931
P10635	72340	5.9586	7.3987
P10635	90454	5.1904	5.9915
P10635	92766	7.0969	7.1741
P10635	98570	6.9136	6.4127
P10635	179460	7.7696	7.5856
P10635	441074	7.7011	7.3049
P10635	441975	8.3372	7.5106
P10635	644019	5.6162	5.5487
P10635	736282	6.9208	7.0603
P10635	929273	5.2007	6.0868
P10635	2813098	5.2596	5.6840
P10635	3000341	5.5528	6.4283
P10635	3034396	5.9586	6.4419
P10635	3058605	7.5086	7.4488
P10635	5281404	4.0655	4.7327
P10635	5324346	4.9031	5.4894
P10635	5481990	4.4949	5.3613
P10635	9821217	7.6990	7.7620
P10635	9849910	5.5727	5.5565
P10635	9886775	6.2218	6.0945
P10635	10402335	5.0969	5.8961
P10635	10435152	5.1549	5.5376
P10635	10927016	5.8477	6.1271
P10635	11638166	6.0706	5.7897
P10635	15549737	5.3716	6.3398
P10635	15595033	5.1763	5.4351
P10635	15984095	6.3468	6.3208
P10635	24888813	7.2620	7.3378
P10635	24936155	4.8239	5.6046
P10635	25208407	7.5513	7.1413
P10635	44269753	5.4949	6.1707
P10635	44269789	5.0132	5.5410
P10635	44269807	5.6576	6.0808
P10635	44269925	5.9586	6.0868
P10635	44269960	4.6021	5.8314
P10635	44303648	5.6990	6.0565
P10635	44303681	6.0000	6.2025
P10635	44303706	7.0000	6.4886
P10635	44303742	6.2218	6.3034
P10635	44303755	6.1549	6.1250
P10635	44303756	6.0000	5.9958
P10635	44303960	5.6990	5.7314
P10635	44303965	5.0969	5.3988
P10635	44303993	5.3979	5.5495
P10635	44304000	5.0000	5.4478
P10635	44304001	4.5229	5.3700
P10635	44304132	5.3010	5.5157
P10635	44304149	5.5229	5.5022
P10635	44304166	5.0000	5.5734
P10635	44304170	5.1549	5.4749
P10635	44304185	5.6990	5.9975
P10635	44304204	6.0000	5.8481
P10635	44304206	5.3979	5.7142
P10635	44304210	5.0969	5.5217
P10635	44304365	5.6990	5.7755
P10635	44304366	5.6990	5.6171
P10635	44304367	6.0000	5.8353
P10635	44304368	5.3979	5.5729
P10635	44304386	5.5229	5.6605
P10635	44304434	5.1549	5.4376
P10635	44304435	5.5229	5.5715
P10635	44426995	5.3010	5.8086
P10635	44433394	6.0757	6.7557
P10635	44577989	7.1549	7.3092
P10635	44593633	7.6990	7.9607
P10635	44593636	6.9208	7.5148
P10635	45267774	5.9846	5.9135
P10635	45268662	6.2993	6.1909
P10635	45273833	5.6876	5.8654
P10635	56835177	2.9500	3.5484
P10635	70693181	5.4559	6.0834
P10635	73386689	6.3737	6.7807
P10635	91929382	5.5376	6.3891
P10635	118483320	6.1427	6.2574
P10635	118872292	5.5045	6.0719
P10636	7084	7.1612	6.8686
P10636	964143	6.1024	6.0008
P10636	2306524	6.2823	6.2664
P10636	5293755	6.2090	6.1551
P10636	5713403	6.2765	6.0766
P10636	6450842	6.5817	6.3442
P10636	11631766	5.8508	6.0628
P10636	24858429	6.5918	6.2214
P10636	56968244	7.4437	6.7155
P10636	56968246	7.4572	6.7123
P10636	56968694	7.6696	7.0283
P10636	57176479	6.2226	6.2907
P10636	58795397	6.0980	6.1884
P10636	66556402	6.7190	6.4473
P10636	69620389	7.3969	6.9408
P10636	70686684	5.8453	6.2050
P10636	70688786	7.7696	7.1131
P10636	70694381	9.3188	8.2925
P10636	70697093	6.9508	6.5470
P10636	76023983	7.2269	6.7587
P10636	102514701	9.2676	8.4708
P10636	118576946	8.6778	7.8899
P10636	118576950	8.9469	8.1541
P10636	118576959	8.3872	8.0333
P10636	118576961	8.6421	8.2303
P10636	118576970	8.5406	7.7663
P10636	118576976	9.3979	8.4411
P10636	118576980	8.4168	7.7504
P10636	118576981	8.3045	7.4658
P10636	118576984	8.6596	7.7232
P10636	118576988	8.6126	8.0106
P10636	118576995	8.4750	7.6587
P10636	118576996	7.9547	7.9845
P10636	118577001	8.4510	7.8310
P10636	118577015	9.3872	8.1393
P10636	118577021	8.0555	7.3705
P10636	118577023	9.5376	8.6237
P10636	118577029	8.8097	8.0294
P10636	118577038	7.9666	7.1708
P10636	118577040	7.2782	7.1542
P10636	118577042	9.5376	8.5132
P10636	118577045	9.3665	8.1650
P10636	118577054	9.2076	8.2789
P10636	118577055	8.7670	7.7718
P10636	118577056	6.7328	6.3013
P10636	118577061	8.6180	7.7723
P10636	118577066	8.4763	7.9340
P10636	118577070	8.9469	8.1055
P10636	118577074	8.5258	7.6216
P10636	118577076	7.1481	6.8304
P10636	118577105	8.6440	8.4389
P10636	118577115	8.4962	7.4351
P10636	118577131	9.3188	8.3933
P10636	118577133	8.6364	7.6756
P10636	118577152	8.7825	8.0347
P10636	118577158	9.3665	8.3579
P10636	118577163	7.8928	7.2891
P10636	118577169	9.2757	8.4084
P10636	118577176	9.4815	8.6374
P10636	118585628	9.3063	8.3771
P10636	118585629	9.1694	8.4157
P10636	118585630	9.3737	8.5937
P10636	118585631	8.9626	8.1957
P10636	118585632	8.6676	8.3172
P10636	118585643	9.0605	8.3669
P10636	118585644	9.2757	8.5240
P10636	118585647	8.9431	8.1592
P10636	118585652	9.4168	8.5777
P10636	118585653	8.8508	8.1568
P10636	118585654	5.0000	5.8139
P10636	118585657	8.9914	7.9228
P10636	118585658	8.8539	8.2380
P10636	118585662	9.1249	8.2427
P10636	118585663	9.1612	8.2805
P10636	118585697	8.6517	8.2848
P10636	118585698	8.4989	7.9112
P10636	118585699	9.4815	8.7553
P10636	118585701	8.0731	7.8727
P10636	118585702	8.9101	8.3314
P10636	118585703	8.8794	7.8469
P10636	118585704	8.5935	8.0841
P10636	118585705	9.1739	8.1791
P10636	118585712	8.4660	7.6134
P10636	118585714	6.7645	6.5634
P10636	118585715	8.5467	7.8355
P10636	118585716	8.3904	8.1036
P10636	118585718	8.1707	7.8721
P10636	118585719	9.4949	8.2523
P10636	118585722	8.9747	8.2849
P10636	118585723	8.9431	7.8629
P10636	118585724	9.6498	8.4467
P10636	118585725	7.6108	7.8854
P10636	118585733	9.2907	8.2192
P10636	118585734	8.8928	7.9973
P10636	118585735	9.0177	8.0748
P10636	118585738	9.2596	8.3814
P10636	118585739	9.3585	8.0634
P10636	118585766	6.6819	7.4688
P10636	118585767	7.7305	7.8690
P10636	118585768	9.7447	8.3774
P10636	118585769	8.9706	8.2818
P10636	118585770	8.2069	7.4472
P10636	118585771	8.9318	8.1807
P10636	118585772	8.7520	8.1492
P10636	122182244	6.6737	6.2570
P10636	122182247	5.9523	6.0657
P10636	122182248	6.0660	6.2138
P10636	122182249	6.0685	6.3596
P10636	122182251	7.2676	6.8207
P10636	122182252	7.4559	7.0096
P10636	122182253	7.3188	7.0932
P10636	122182254	6.1662	6.0884
P10636	122182255	6.1439	6.3927
P10636	122182256	6.6402	6.6897
P10636	122182257	6.4271	6.4901
P10636	122182258	6.6198	6.6256
P10636	122182259	7.0458	6.8428
P10636	122182260	6.7258	6.4489
P10636	122182262	6.5901	6.4923
P10636	122182265	6.3325	6.1732
P10636	122182267	5.7552	6.0691
P10636	122182268	7.5686	6.8451
P10636	122182269	6.6799	6.7246
P10636	122182270	6.9136	6.6753
P10636	122182272	7.1427	6.8122
P10636	122182275	6.4498	6.5792
P10636	122182276	6.8182	6.5586
P10636	122182277	6.2007	6.5083
P10636	122182278	7.0969	6.8212
P10636	136215277	8.9355	8.4097
P10636	155552280	6.9208	6.5144
P10687	8378	5.3010	5.0693
P10696	13818	2.0000	2.6102
P10696	81312	3.2366	3.4499
P10696	197063	2.0000	2.7004
P10696	204484	2.8097	3.5963
P10696	11031366	3.3372	3.5415
P10696	12124355	2.8239	3.6372
P10760	72968	8.0757	7.2792
P10760	114769	9.0000	7.7747
P10760	443234	7.3665	6.3839
P10760	6441200	4.9586	5.9704
P10760	10061387	7.4089	6.5649
P10760	10265867	5.7959	5.8705
P10760	14803094	5.4949	5.9639
P10760	14803115	5.5229	5.4995
P10760	14803116	5.8239	5.4220
P10760	44361183	3.1430	4.1277
P10760	44382228	7.4089	6.0628
P10760	44382689	7.3979	6.0593
P10760	46874575	3.7799	3.8615
P10760	46876860	5.0132	5.0052
P10826	3922	5.0043	6.3522
P10826	60164	7.4685	7.4789
P10826	119342	8.5229	8.3861
P10826	128016	6.1675	6.7750
P10826	135411	5.6055	7.0313
P10826	135754	7.8861	8.0694
P10826	444795	8.3872	8.5236
P10826	449171	9.1549	8.5834
P10826	5287705	9.1549	9.2459
P10826	5289501	9.3010	8.7941
P10826	6442223	5.5872	6.4596
P10826	9797765	7.4437	7.4712
P10826	9802971	5.3910	6.5774
P10826	9844563	6.8069	7.1712
P10826	9845057	5.1487	6.5225
P10826	9847065	5.6440	6.3484
P10826	9868664	5.2213	6.6329
P10826	9869157	5.2737	6.4194
P10826	9888037	5.0825	6.2044
P10826	9889347	5.2456	6.5272
P10826	9889522	6.4949	6.8025
P10826	9905729	6.0414	6.9569
P10826	9910801	5.0969	6.5576
P10826	9911319	5.6753	6.5882
P10826	9953712	7.1487	7.4779
P10826	10003577	5.4059	6.3332
P10826	10044201	7.4437	7.4851
P10826	10093918	6.4949	6.6365
P10826	10203771	6.5406	7.1278
P10826	10320109	6.0915	6.5187
P10826	10385620	5.9048	7.1051
P10826	10389354	6.8013	7.2094
P10826	10410894	6.6576	6.7256
P10826	10458226	6.3010	6.7949
P10826	10519016	6.9788	6.8203
P10826	10523459	7.1549	7.3620
P10826	10543981	7.9208	7.4052
P10826	10619935	5.5065	6.5774
P10826	10641611	7.0458	7.3347
P10826	10663499	5.4498	6.6693
P10826	10666483	7.7696	7.5746
P10826	10760998	6.1805	6.6526
P10826	10789247	7.6778	7.7015
P10826	10906425	5.6870	6.4663
P10826	44314319	7.9208	7.7937
P10826	44353336	5.6753	6.6604
P10826	44353347	5.3351	6.3142
P10826	44353422	5.4441	6.5879
P10826	44353441	5.7086	6.6348
P10826	44353466	5.5830	6.4040
P10826	44364348	6.6778	7.1313
P10827	5920	8.8811	9.1438
P10827	9819350	9.1549	9.0279
P10827	9843007	6.7645	6.9563
P10827	9847869	7.6990	7.2644
P10827	9862248	8.9626	8.5902
P10827	9863447	8.1439	7.8544
P10827	9874938	9.2924	8.6343
P10827	10174187	6.7305	7.0051
P10827	10216950	7.1593	7.5179
P10827	10238439	7.5086	6.8318
P10827	10274474	8.5229	8.0496
P10827	10279835	6.8996	7.0550
P10827	10287060	8.6108	8.3851
P10827	10309431	6.8962	7.3178
P10827	11998611	4.9031	6.0275
P10827	11999781	7.3757	7.9558
P10827	11999783	7.9872	8.2706
P10827	13958302	8.0605	8.2667
P10827	15940421	6.8447	7.0114
P10827	15941848	7.4535	7.3732
P10827	15941849	6.5452	7.0263
P10827	15941997	7.7305	8.2553
P10827	15942005	4.9031	5.8499
P10827	15942131	7.5157	7.4338
P10827	15942413	7.5467	7.1100
P10827	18415120	6.6289	8.0602
P10827	21110667	6.6968	7.0503
P10827	21110669	6.0894	6.4502
P10827	21110670	5.8645	6.3533
P10827	21110672	5.7838	6.4582
P10827	21110677	6.1487	6.4089
P10827	21110689	5.8444	6.6540
P10827	21110692	5.7857	6.2362
P10827	25149230	7.7959	8.3940
P10827	25149503	7.2104	7.0296
P10827	25149598	6.7375	7.0854
P10827	25150225	5.7545	6.2618
P10827	25150325	8.7352	8.8007
P10827	25150424	8.4271	8.8237
P10827	44396271	5.9208	6.7014
P10827	44396272	5.9586	6.5597
P10827	44396282	6.1739	6.6267
P10827	44396296	6.1024	6.8015
P10827	44589465	6.4225	6.4915
P10827	69428069	7.0362	6.8177
P10827	69844039	6.2984	6.7858
P10827	70681735	6.7100	6.5871
P10827	70683842	7.6126	7.4838
P10827	70683843	6.5229	7.5462
P10827	70683844	5.9045	6.6211
P10827	71523925	5.1706	6.0259
P10827	71523963	5.3128	6.2617
P10827	118726602	7.8861	7.8089
P10827	118726603	7.7959	8.1187
P10827	118726604	8.1135	7.5944
P10827	118726605	8.9586	8.2986
P10827	118726606	9.4559	8.7204
P10827	118726607	8.6778	8.5508
P10827	118726608	9.4202	8.9894
P10827	118726609	8.5528	8.4042
