UniProtIDs	PubChemCIDs	Labels	Predictions
O76083	11335405	4.7696	4.9406
O76083	156600345	7.5638	7.1440
O76083	156600346	9.6990	8.3867
O76083	156600347	7.4935	7.3659
O76083	156600349	7.7986	7.6726
O76083	156600350	10.0000	8.8412
O76083	156600351	8.5528	7.8982
O76083	156600352	8.3279	8.2654
O76083	156600353	6.9066	7.1631
O76083	156600354	8.3188	8.0168
O76083	156600357	8.5017	8.0212
O76083	156600358	7.8729	7.9118
O76083	156600367	7.3626	7.4847
O76083	156600368	8.5521	8.4487
O76083	156600369	9.8239	8.4549
O76083	156600371	8.3872	8.2220
O76083	156600373	9.6383	8.8190
O76083	156600374	7.9666	7.7431
O76083	156600375	9.6021	8.9479
O76083	156600382	10.5229	8.3798
O76083	156600383	8.8861	8.3379
O76083	156600388	10.3010	9.0161
O76083	156600391	9.8861	8.8907
O76083	156600392	9.5686	8.8335
O76083	156600394	8.4089	7.8695
O76083	156600395	7.1267	7.1368
O76083	156600398	7.6253	7.7745
O76083	156907384	7.5969	7.8289
O76083	156907385	8.0809	7.7622
O76083	162370173	6.6021	6.6438
O76083	162370175	6.8539	7.2570
O76083	162370177	8.8239	8.2896
O76083	162370178	7.4225	8.4266
O76083	162370179	7.7359	7.6579
O76083	162370180	7.6326	7.6135
O76083	162370181	6.4935	7.0465
O76083	162370182	7.7167	7.5577
O76083	163183770	8.1549	8.2563
O77636	6914621	9.2518	8.5746
O77636	9868333	9.4559	8.7258
O77636	9936728	8.3768	7.7528
O77636	10009978	8.7696	8.0925
O77636	10322755	8.5528	8.1061
O77636	10344307	7.9208	7.2771
O77636	10876254	8.5528	8.3162
O77636	10887027	8.4318	8.2088
O77636	11061555	8.1871	7.9866
O77636	11967143	8.3372	8.0429
O88275	9802971	5.5018	5.8873
O88275	9866726	5.3265	5.7338
O88275	9888037	5.3273	5.8887
O88275	9930650	5.4916	5.7987
O88275	9932436	5.7570	6.2562
O88275	10026035	5.1824	5.5717
O88275	10938920	5.5016	6.0446
O88275	11070809	5.1824	5.9865
O88867	5282337	8.3188	8.1402
O88867	9926281	7.0223	7.3905
O88867	121415134	7.3468	7.2123
O89085	4197	5.3307	5.0034
O94760	434526	2.7696	3.3601
O94760	447181	5.6990	5.1110
O94760	5289555	4.4949	4.7172
O94760	10198252	4.4437	4.8177
O94760	10420835	5.1249	4.7691
O94760	44569931	3.2175	3.8514
O94760	44570130	3.1169	3.6681
O94760	44593548	3.8386	4.2165
O94760	46215975	4.7447	4.4214
O94760	46235667	3.1146	3.8076
O94760	91935312	4.4437	4.8207
O94760	91935539	5.6990	5.2771
O94760	122382582	6.0000	6.0456
O94760	137234568	4.2291	4.6822
O94760	155515504	4.1367	4.4807
O94760	155516360	2.5586	3.6042
O94760	155541087	3.3107	3.8467
O94760	155548439	3.8069	4.4158
O94760	155554536	2.8398	3.7082
O94760	155562213	2.5505	3.8031
O94788	15134	7.2518	7.0926
O94788	155804462	4.5591	5.0431
O94788	156016147	6.0362	6.4629
O94925	60153262	5.6990	6.1458
O94953	6288112	5.5229	5.9302
O94956	1464	4.6990	4.9839
O94956	54687	3.7447	4.1152
O94956	176870	6.2757	6.6499
O94956	185617	4.5867	5.2152
O94956	6324616	5.5229	5.4068
O94956	6509849	5.5528	6.4152
O94956	11996857	4.5867	5.0197
O95050	73345330	4.9208	5.4666
O95050	76320728	4.9208	4.9986
O95050	118725239	4.3526	4.9265
O95136	5280903	8.4685	7.9233
O95267	137631716	6.1765	5.3119
O95342	10140	4.9586	5.1121
O95342	12544	5.1549	5.1871
O95342	387316	4.5528	4.7576
O95342	6324616	4.5086	4.6671
O95372	16193817	6.7825	6.8738
O95372	16742753	6.1367	5.7950
O95372	134146743	5.9586	6.2424
O95453	71463368	3.2924	3.8044
O95453	71463369	3.6778	3.9025
O95453	71463370	3.1904	3.2841
O95470	162650414	4.7570	5.2352
O95470	162654903	4.7852	5.2558
O95470	162655295	4.7212	5.2615
O95470	162659117	5.0410	5.1920
O95470	162666656	5.2518	5.1789
O95470	162672091	4.6904	5.1505
O95544	121596324	3.4750	4.3045
O95544	134129945	3.4815	4.7205
O95544	134130054	3.1107	4.1366
O95544	134130143	3.8539	4.8043
O95544	134130260	4.0969	4.6437
O95544	134130291	3.7447	4.4385
O95544	134130312	4.0969	4.7396
O95544	134130362	3.6383	4.7566
O95544	134130383	4.2596	4.7808
O95544	134130598	3.7959	4.8208
O95544	134130608	3.8539	5.0404
O95544	134130694	4.6990	4.8325
O95544	134130862	3.8861	4.4578
O95544	134130891	3.2798	4.5155
O95544	134131002	3.4559	4.5379
O95544	134131032	3.8539	4.7779
O95544	134131090	3.8861	4.6945
O95544	134131114	3.5229	4.6825
O95544	134131200	3.6778	4.7940
O95544	134131245	3.4559	4.7164
O95544	134131330	3.8539	4.8278
O95544	134131395	4.1871	4.9532
O95544	134131507	3.6576	4.9009
O95544	134131531	3.8239	4.5870
O95696	122363061	6.4001	6.4480
O95718	24957812	6.5986	7.0473
O95718	24957813	8.4023	8.0426
O95718	24957817	9.3188	8.9220
O95718	24957818	8.5186	8.5060
O95718	24961485	7.3098	7.5425
O95718	24962206	8.5229	8.4659
O95718	24962571	8.2218	8.5060
O95718	24962572	7.3372	7.6158
O95718	24962929	8.1549	8.1454
O95749	5245	2.0809	2.9900
O95749	68740	5.5686	5.9006
O95749	11305096	6.6383	6.9268
O95749	16086422	7.2218	7.0461
O95749	16122553	6.9586	6.9952
O95749	25014899	5.1612	5.4362
O95749	53319062	5.4815	5.9262
O95749	53321690	4.9208	5.7775
O95931	1072048	4.4802	4.5532
O95931	127044991	4.6021	4.7892
O95931	127044992	5.0000	5.1095
O95931	127044993	4.7721	4.9596
O95931	127044994	5.0000	5.2675
O95931	127045145	5.3188	5.4277
O95931	127045602	4.4056	4.5535
O95977	5280903	7.5229	7.3425
O95977	9908268	7.4318	7.2725
O95977	11222939	6.9788	6.8910
O95977	11502996	7.5376	7.3672
O96935	51355980	6.0458	6.3053
O96935	51356259	5.8386	5.9007
O96935	51356561	5.5229	5.9803
O96935	101874839	9.1549	8.6909
O96935	101874840	8.2596	7.9754
O96935	101874841	8.1308	7.9999
O96935	118723772	9.0969	8.3289
O96935	118723773	7.1249	7.1644
O96935	118723775	6.9469	7.0711
O96935	118723776	7.3872	7.4455
O96935	118723778	7.8239	7.7327
O96935	118723781	8.3979	7.7276
P00176	4380	5.8239	5.2023
P00176	5453	4.5086	4.8157
P00176	5991	4.9586	5.5946
P00176	15142	5.2840	4.5798
P00176	24315	6.0969	5.6190
P00176	26757	5.9788	6.1424
P00176	182098	6.8539	6.6698
P00176	210768	4.9208	5.1919
P00176	5471349	5.6198	5.7776
P00178	13512	4.1249	4.0230
P00178	15142	4.6383	4.2960
P00178	851123	2.6990	3.4785
P00178	4418415	4.4318	4.9552
P00178	5471349	5.5528	5.8456
P00185	34464	6.5686	6.2803
P00185	128184	5.5686	6.2817
P00185	11412536	5.0655	4.9283
P00185	21852979	6.6021	6.5909
P00185	54377632	6.5229	6.2899
P00325	13017	5.4685	5.1857
P00325	22686	5.2596	5.1546
P00325	80654	6.4815	6.1462
P00325	253317	5.1367	5.1539
P00325	268118	4.7212	4.6690
P00325	347402	6.4815	5.8206
P00325	5287890	2.0000	3.1821
P00325	10510948	3.0362	3.5957
P00325	10535407	2.7959	3.3110
P00325	10535470	2.7212	3.7147
P00325	10582973	2.3098	3.0888
P00325	10583265	2.3979	3.1671
P00325	10654643	3.6021	4.1724
P00325	10654696	4.3372	4.5398
P00325	10773210	2.8239	2.9803
P00325	11815987	5.7696	5.6140
P00325	15475283	5.1938	5.0489
P00325	20333386	6.0000	5.4970
P00325	20336979	5.5376	5.1639
P00326	13017	5.2840	4.6447
P00326	13376	4.0000	4.2724
P00326	22686	3.9208	4.1594
P00326	80654	5.3098	5.5154
P00326	221387	4.2676	4.3688
P00326	253317	4.8861	4.7319
P00326	347402	4.9208	5.0381
P00326	5287890	4.3279	4.6584
P00326	10510948	4.3979	4.5540
P00326	10535407	3.0000	4.3613
P00326	10582973	4.7212	4.6150
P00326	10583265	3.7959	4.2204
P00326	10654696	4.0809	4.5314
P00326	10725554	5.3372	5.2844
P00326	10773209	4.6778	4.2912
P00326	10773210	4.4815	4.3083
P00326	11815987	6.3872	5.7988
P00326	15475283	3.1549	3.8904
P00326	20333386	5.2366	5.0183
P00326	20336979	4.3468	4.2510
P00328	1048	5.7300	4.9309
P00328	3406	6.8508	6.3233
P00328	6579	2.1100	2.4216
P00328	6580	2.1200	2.3953
P00328	6595	3.0200	3.0085
P00328	7680	3.8500	3.8813
P00328	12542	2.0000	2.3756
P00328	12694	2.1900	2.6794
P00328	12957	2.4600	2.6886
P00328	61144	2.0700	2.7556
P00328	67717	2.0000	2.9664
P00328	68424	3.7700	3.8264
P00328	69025	2.4900	2.8552
P00328	69632	2.2400	2.5052
P00328	76952	5.1500	4.9893
P00328	137313	7.3979	6.3908
P00328	235850	3.4100	3.7932
P00328	256951	4.7000	4.4677
P00328	573120	4.1900	4.0012
P00328	643286	4.7000	4.3952
P00328	6367959	3.1500	2.9698
P00328	12943708	7.6576	7.0309
P00328	13030804	5.1000	4.4978
P00328	15208428	4.1000	3.7395
P00328	18781557	5.7001	5.1376
P00328	23273417	8.6021	7.7872
P00328	44371283	7.5850	6.9456
P00328	44371318	4.6000	4.2754
P00328	44371494	8.8861	7.8657
P00328	44371540	7.8239	6.9153
P00328	44371568	6.0000	5.5020
P00328	44371589	5.7001	5.2777
P00328	44371698	5.9201	5.4463
P00328	44371699	5.2200	4.9478
P00328	44371701	4.1000	4.0500
P00336	71716568	4.5986	5.7163
P00338	974	3.8633	4.2296
P00338	3503	5.7212	5.7008
P00338	16078	4.8539	4.6943
P00338	98523	5.1871	5.2467
P00338	122660	5.6990	6.2103
P00338	644019	4.6198	4.7714
P00338	5762408	4.3665	5.2233
P00338	9928297	7.5229	6.5638
P00338	10093463	6.6990	7.0967
P00338	10265351	7.0000	6.3402
P00338	10515479	5.4559	5.5132
P00338	10545799	6.3468	6.4985
P00338	10585647	4.5528	4.7932
P00338	10586495	5.0706	5.2481
P00338	10636040	5.8239	5.5961
P00338	11193876	4.7100	5.7593
P00338	15708693	5.0410	5.6371
P00338	44313988	4.5124	5.6075
P00338	44315257	6.6990	6.8066
P00338	46893144	5.1675	5.6073
P00338	51354289	4.5591	5.2039
P00338	51355147	5.2924	5.9656
P00338	71615963	4.4225	5.1258
P00338	127042264	5.8861	6.1010
P00349	188314	3.1261	4.1972
P00349	449303	5.5952	5.7452
P00349	11174492	6.4437	6.1022
P00349	23615353	4.9670	5.1845
P00349	49799769	4.1772	4.6123
P00352	15134	6.5452	6.3644
P00352	1633306	5.1612	5.3718
P00352	3248741	6.4202	6.7895
P00352	4860011	7.0177	6.6984
P00352	4894361	6.1192	6.0591
P00352	4914255	6.7696	6.5475
P00352	5049161	6.6383	6.4322
P00352	10313239	3.5528	3.8265
P00352	118988003	6.6198	6.6927
P00352	134821685	7.8027	7.7201
P00352	156016147	4.0996	4.7163
P00366	5289104	4.3010	5.2361
P00366	9874504	4.8239	5.4930
P00366	10020119	4.1858	5.6444
P00366	46875579	4.8239	5.3161
P00366	71716568	5.3468	6.0221
P00390	4055	4.8508	5.1242
P00390	7416	3.5621	3.2707
P00390	33032	4.3696	3.6948
P00390	44187	4.5418	5.1091
P00390	641599	4.2628	4.3304
P00390	2724179	6.6757	6.2515
P00390	5479529	4.9821	5.2457
P00390	5479530	4.7610	5.2133
P00390	6533629	4.6428	5.1418
P00390	9552079	3.7167	4.5084
P00390	10964817	4.3595	4.0565
P00390	11798906	2.6576	3.3873
P00390	45266944	4.3536	4.4152
P00390	45267883	4.7352	4.3125
P00390	45267884	4.8827	4.7554
P00390	45268768	4.6676	5.5217
P00390	45269616	4.7471	4.2767
P00390	45272169	4.7258	5.0046
P00390	45273020	4.5918	4.6275
P00390	45273021	4.6596	4.2713
P00390	45273032	4.7595	5.3310
P00390	54167661	4.7595	5.0663
P00390	54677470	5.2147	5.3954
P00390	56678909	5.3809	5.8420
P00390	91931517	5.4318	5.7287
P00438	22667445	7.1938	6.7360
P00442	129625838	4.8807	5.0535
P00480	1004	2.0969	2.7278
P00480	16124	2.0458	2.7521
P00480	4097574	3.0506	2.9720
P00480	44322333	2.5607	3.3016
P00480	44322475	6.8861	6.5575
P00480	44322578	3.5768	3.5111
P00480	44322579	3.1249	3.6936
P00489	64689	2.1308	3.0475
P00489	79025	2.7696	3.0535
P00489	444185	5.5086	4.9152
P00489	444456	4.7959	4.6127
P00489	445722	3.6778	4.1662
P00489	445723	3.5086	3.8730
P00489	445825	3.4318	3.5243
P00489	446801	3.5157	4.1079
P00489	451991	6.3979	6.2787
P00489	656959	2.2291	3.0283
P00489	657042	5.0458	4.9511
P00489	657043	3.8386	3.8726
P00489	657044	4.1192	4.0741
P00489	1274030	5.2924	4.9260
P00489	2817259	3.8539	4.1006
P00489	4369162	5.2924	5.2631
P00489	5326889	4.1079	4.5918
P00489	6852178	3.1487	4.0018
P00489	6852179	3.6778	4.1093
P00489	6852181	3.0362	3.8319
P00489	6852183	2.8508	3.4091
P00489	10708745	5.2596	5.3557
P00489	11550797	3.0458	3.3401
P00489	11565773	3.8210	4.0690
P00489	11609817	3.4828	4.1987
P00489	11660143	3.2366	4.1477
P00489	11669698	6.3372	6.1169
P00489	11694782	4.6990	4.4335
P00489	11695220	4.0809	4.3952
P00489	11708807	2.8861	3.6089
P00489	11776755	3.6726	4.8481
P00489	15042826	5.2147	5.3923
P00489	15126987	3.4559	3.9836
P00489	16084180	4.3420	4.2706
P00489	16090164	4.4202	4.7867
P00489	21592099	6.4330	6.0264
P00489	21678292	5.1135	4.9536
P00489	21729178	4.5850	4.6930
P00489	24851683	5.6383	5.3748
P00489	24851684	5.4318	5.7828
P00489	24856349	5.3565	5.3572
P00489	24856350	5.2007	5.2275
P00489	24856351	5.4815	5.3486
P00489	24856352	5.2218	5.3139
P00489	25227367	4.2518	4.6836
P00489	25227368	3.8416	4.1208
P00489	25227370	4.0000	4.2004
P00489	44241672	5.0555	4.7870
P00489	44241673	5.1427	4.9545
P00489	44263481	5.1805	5.2148
P00489	44263482	5.1024	5.0119
P00489	44263483	4.7077	4.7576
P00489	44263484	4.0339	4.2030
P00489	44263485	6.2007	6.0148
P00489	44347112	3.8013	4.4496
P00489	44552563	4.0706	4.2499
P00489	44579269	3.3526	4.0335
P00489	44579270	5.0000	5.2057
P00489	44579302	6.4559	5.9921
P00489	44579355	6.7959	6.4809
P00489	44620947	4.6990	4.9899
P00489	44620948	4.7447	4.5614
P00489	44620949	4.7959	4.5224
P00489	44620950	3.8665	4.1294
P00489	45272585	4.7212	4.5148
P00489	46226596	3.5986	3.9215
P00489	46226604	3.8928	4.2338
P00489	46226611	3.9208	4.1711
P00489	46232800	2.9586	3.5428
P00489	46888421	2.3969	3.0737
P00489	46888422	2.4353	3.3539
P00489	46888444	2.1838	3.0606
P00489	56603813	5.9914	5.8013
P00489	57391667	5.4949	5.5254
P00489	57400336	5.3979	5.4352
P00489	57402127	4.0706	4.8607
P00489	57403881	3.8239	4.7999
P00489	57519305	3.5186	3.7416
P00489	57519731	5.3279	5.2681
P00489	66573465	4.4895	4.4323
P00489	66573466	4.4763	4.5692
P00489	70692132	5.3979	5.1443
P00489	71522331	5.7696	5.4902
P00489	71522430	6.1739	6.0241
P00489	71522431	6.3872	5.7653
P00489	71522435	3.0969	3.5130
P00489	71762707	3.3019	3.6242
P00489	71762708	3.9788	4.0245
P00489	72164321	3.2636	3.9244
P00489	72164322	4.5229	4.5633
P00489	72164446	3.7645	4.2194
P00489	72164450	3.9830	3.9820
P00489	72164569	3.8386	4.1154
P00489	72193892	5.7447	5.8460
P00489	72193894	4.1675	4.6937
P00489	73346013	5.1549	4.8022
P00489	73352222	4.1249	4.3467
P00489	73352223	3.7645	4.0728
P00489	76210610	5.0835	5.1155
P00489	76210614	3.4238	3.5677
P00489	89526036	4.4012	4.3213
P00489	89526129	3.1506	3.8984
P00489	89526202	3.3089	3.7751
P00489	89526241	4.4750	4.5220
P00489	89526511	4.8539	4.7329
P00489	90655463	3.9547	4.2165
P00489	90727408	4.7447	4.7636
P00489	101902450	4.1233	4.5243
P00489	101902451	5.3028	5.0493
P00489	101956477	5.2840	5.2456
P00489	118710031	4.7447	4.8080
P00489	118710033	4.0706	4.3192
P00489	118710034	3.6478	4.2986
P00489	118710035	3.5391	3.8033
P00489	118710036	3.4672	4.2639
P00489	118710051	5.2890	5.5141
P00489	131633002	6.8013	6.3125
P00489	131633003	4.4855	4.4020
P00489	131633004	5.2967	5.0603
P00489	132281931	5.5686	5.1061
P00489	132281933	5.6507	5.4344
P00489	132281934	5.1284	4.9936
P00489	135566682	5.0000	5.1964
P00489	136986971	3.8633	4.0611
P00489	136986972	5.0458	4.8735
P00489	136986973	4.4559	4.6586
P00489	136986977	4.5376	4.6879
P00489	136986978	3.8153	4.6006
P00489	137349102	5.9935	5.8560
P00489	137349748	4.6198	4.7451
P00489	137643312	4.5670	5.3110
P00489	137657142	3.4506	4.0847
P00489	137660191	3.9702	4.0668
P00489	145955885	4.1662	4.5526
P00489	145958916	4.0079	4.6053
P00491	260064	2.9586	3.5475
P00491	493146	3.2041	3.8468
P00491	493147	3.0531	3.8759
P00491	493148	3.1221	4.0623
P00491	493149	2.8268	3.6639
P00491	493150	3.9788	4.7579
P00491	493151	2.5513	3.3653
P00491	493152	2.7545	3.6307
P00491	493153	3.1707	4.2505
P00491	493154	3.2924	4.2803
P00491	44341326	4.5229	5.4293
P00491	44342899	7.6073	8.1075
P00491	46875976	4.0969	4.6024
P00491	46876001	4.6990	4.9982
P00491	90663688	3.9586	4.5317
P00491	136491910	5.6990	5.6866
P00491	136491911	5.5376	5.6083
P00547	3799	4.4949	4.4036
P00547	762487	4.4461	4.7291
P00547	9906875	4.9208	5.7567
P00547	57339998	5.0655	5.2619
P00547	91898922	6.3372	5.9914
P00558	9972116	6.1612	5.8252
P00558	10587870	4.0969	4.4861
P00558	10751187	4.2147	3.9221
P00558	10854300	6.4815	6.1132
P00558	19352865	3.9208	4.0878
P00561	33032	2.0000	2.3839
P00561	73064	2.0000	2.5189
P00561	517460	2.3010	2.3250
P00561	5460878	2.0000	2.2579
P00561	5460980	2.0000	2.2374
P00561	6857453	2.0000	2.2391
P00561	7059387	2.0000	2.2431
P00561	21115276	2.0000	2.2707
P00561	21930912	2.0757	2.4433
P00561	21963052	2.0000	2.2422
P00561	22605174	2.0000	2.3649
P00561	51722874	2.0000	2.6641
P00561	71463438	2.5086	2.2124
P00561	71463441	2.0000	2.2510
P00561	71463442	2.2218	2.4048
P00563	16202982	4.3233	5.3593
P00591	181271	5.2020	5.4775
P00591	442702	5.3045	5.0556
P00591	442705	5.0670	4.7151
P00591	3034010	5.2984	5.8886
P00591	10447050	5.4763	5.7940
P00591	10466989	5.1681	5.5837
P00591	10613719	5.7167	5.8811
P00591	12888722	5.0150	4.8774
P00591	15736297	5.5607	5.6340
P00591	16119626	5.1255	5.3595
P00591	19423974	5.0325	5.7006
P00591	24901215	5.6635	6.0052
P00591	44572330	5.5735	5.3288
P00591	60150482	4.4089	5.0325
P00591	70685572	4.1487	4.9293
P00591	70689760	5.0362	5.4254
P00591	132495358	4.7570	5.4824
P00591	134133570	4.6655	5.4867
P00591	137646949	4.8416	5.4494
P00591	162663723	6.9208	7.1949
P00689	9888239	4.3625	4.2847
P00690	10506567	4.9318	5.2902
P00690	70701963	3.1079	3.8597
P00690	70701964	3.4660	3.8453
P00690	70701965	2.9961	3.6951
P00690	70701966	3.6308	4.2893
P00690	70701968	4.4737	4.4608
P00722	127716	5.3665	5.6574
P00722	656894	4.1192	4.3738
P00722	53358441	6.5686	6.4115
P00722	121596817	5.5229	5.3607
P00722	121596818	5.4089	5.3356
P00722	121596819	5.2291	5.3049
P00727	72172	6.3010	6.8349
P00727	56668812	4.3010	5.2997
P00730	3858	6.3010	6.5416
P00730	5862	3.4559	3.9652
P00730	92851	5.6383	5.3217
P00730	194327	7.9586	7.5741
P00730	195524	6.7959	6.5378
P00730	446382	6.1871	6.2165
P00730	644475	4.4949	4.8852
P00730	649517	3.8297	4.8416
P00730	650551	4.4949	5.1804
P00730	655772	4.3840	4.8599
P00730	861652	4.4056	4.7305
P00730	1071864	3.8097	4.4889
P00730	1137761	3.3768	4.5280
P00730	1141988	4.8239	5.7105
P00730	1151523	4.2366	5.0914
P00730	1154599	3.7959	4.6871
P00730	1155310	4.1720	5.1482
P00730	1172966	5.1871	5.4018
P00730	1177046	3.7986	4.8995
P00730	1429411	3.6021	4.4589
P00730	1438175	3.4949	4.0901
P00730	1442054	3.8601	4.7501
P00730	1457216	3.6271	4.4554
P00730	1463403	4.6478	5.5546
P00730	2795200	5.6198	5.7814
P00730	3168526	4.9830	5.4981
P00730	3173507	3.0969	3.9467
P00730	3190690	4.6576	5.3511
P00730	5770758	4.0640	4.9465
P00730	10014713	4.8239	5.4627
P00730	10105257	3.6696	4.7005
P00730	10857570	5.8861	6.7128
P00730	10858156	2.4559	3.2128
P00730	10867572	4.4815	5.2777
P00730	10880676	3.2147	3.9837
P00730	10888988	5.5376	5.7504
P00730	10900700	5.8861	6.3388
P00730	10910988	5.0269	5.5963
P00730	10929000	4.1549	4.7469
P00730	10951188	4.3372	4.8399
P00730	10964842	5.2518	5.4817
P00730	10976043	5.1249	5.0127
P00730	10978134	3.7447	4.4808
P00730	11035006	4.4559	5.5287
P00730	11041849	5.1024	5.3406
P00730	11052950	6.7212	6.3711
P00730	11062543	5.8539	5.8606
P00730	11062712	5.5376	5.7818
P00730	11494236	4.1739	5.3732
P00730	11537817	4.1397	5.0127
P00730	11727773	3.7447	4.8389
P00730	11731059	3.5229	4.4706
P00730	11768888	6.2518	5.9059
P00730	11775843	7.2596	7.3750
P00730	11821265	2.8539	3.1535
P00730	15366953	6.5686	6.7470
P00730	15673439	7.4318	6.7693
P00730	15673442	6.8239	6.6040
P00730	15673444	6.7696	6.4422
P00730	15673446	6.3080	6.5080
P00730	15673448	5.1135	5.5186
P00730	15673449	7.3468	7.0663
P00730	15673450	7.4559	7.0553
P00730	15673452	6.2291	6.6377
P00730	15673453	5.6383	6.3465
P00730	15673454	6.3188	6.9416
P00730	15673455	6.6990	6.9780
P00730	15673456	5.6289	5.8994
P00730	18353820	5.2596	5.8175
P00730	19783482	7.1871	7.2742
P00730	21604546	3.7447	4.6809
P00730	22665616	3.5376	4.3322
P00730	22665645	3.5528	4.3752
P00730	24776232	9.5229	9.2168
P00730	24776233	6.7570	7.8231
P00730	44339435	6.9788	6.7760
P00730	44366318	2.5376	2.9925
P00730	44382919	5.0177	5.2203
P00730	44384495	5.6778	5.9463
P00730	44585289	4.2733	4.6607
P00730	44585291	4.5287	4.8558
P00730	44585292	3.8239	4.7273
P00730	44585293	4.2076	4.6877
P00730	44592983	3.2596	4.2758
P00730	44592984	4.1549	5.0322
P00730	44593009	4.0223	5.0348
P00730	45272673	3.4191	4.2928
P00730	91895986	9.3010	8.9493
P00730	91895994	5.9788	6.6381
P00780	1677	5.0969	5.3119
P00780	65389	3.5901	4.1592
P00780	66827	4.0000	4.2944
P00780	79599	4.6383	4.4975
P00780	92269	4.1249	4.4316
P00780	201262	3.7447	4.2255
P00780	2734659	5.0000	4.9751
P00780	44274300	3.9208	4.6130
P00780	44274310	4.7212	4.8075
P00784	11957	10.2441	9.1272
P00784	13874	10.7696	9.6251
P00784	123664	5.6198	5.4183
P00784	123985	5.2941	5.3226
P00784	146730	10.4437	9.6250
P00784	244143	4.3468	4.9249
P00784	5289345	5.0000	5.8151
P00784	5319895	4.8729	5.2729
P00784	9904539	6.5850	6.0081
P00784	9910792	3.7212	4.9121
P00784	10033311	9.1135	8.4976
P00784	10438758	3.0605	4.0600
P00784	10628055	3.6021	4.2244
P00784	10664119	5.1805	5.3289
P00784	10686573	3.7696	4.5707
P00784	10723324	3.4202	4.2261
P00784	10828086	2.3565	3.4600
P00784	10852688	4.2924	4.8234
P00784	10887117	9.0223	8.8166
P00784	10898089	9.5528	8.9072
P00784	10902758	4.3872	5.2009
P00784	10938684	7.5528	7.4701
P00784	10985562	9.2366	8.6710
P00784	10993506	7.2291	7.1621
P00784	11007209	9.9208	8.8863
P00784	11036610	7.6990	7.2792
P00784	11061638	9.2518	8.4884
P00784	11086036	6.4202	6.4997
P00784	11143333	7.4949	7.1831
P00784	11492732	5.6990	5.8018
P00784	11493500	6.3010	6.5364
P00784	11494672	7.5376	7.2376
P00784	11514361	3.2700	3.9682
P00784	11514386	6.1249	5.9239
P00784	11523212	7.6778	7.8365
P00784	11537070	6.3979	6.5226
P00784	11544076	6.2441	6.4306
P00784	11550481	5.2676	5.4957
P00784	11551481	6.7212	6.6047
P00784	11551502	3.7282	4.2939
P00784	11581727	6.4815	6.8933
P00784	11588182	5.1192	5.1877
P00784	11603305	3.5243	4.6705
P00784	11623464	5.9208	6.7791
P00784	11631355	4.9586	5.3958
P00784	11646581	5.9208	6.4044
P00784	11646851	4.8539	5.8610
P00784	11651881	4.8861	5.4710
P00784	11652399	5.0000	5.4308
P00784	11659287	4.0809	4.3256
P00784	11666846	4.9208	5.7231
P00784	11673861	3.3036	4.0111
P00784	11695261	5.6576	5.7841
P00784	11696621	6.3372	6.8090
P00784	11702208	5.5086	5.9878
P00784	11702249	7.8239	7.4054
P00784	11709032	6.1871	6.3363
P00784	11709547	6.5686	6.7475
P00784	11710096	4.5528	4.8019
P00784	11716536	6.7212	7.0949
P00784	11768265	7.7696	7.8359
P00784	11802399	3.3098	4.2316
P00784	14308232	3.3036	3.6798
P00784	14394031	2.0362	3.2786
P00784	14655218	6.4437	6.9103
P00784	14774521	5.6990	5.7046
P00784	15353485	10.5850	9.6012
P00784	16760339	4.0315	5.0070
P00784	20839399	4.5850	5.3164
P00784	23240732	3.6576	4.7590
P00784	23240733	4.1249	4.9341
P00784	23240734	3.7212	4.3854
P00784	23240737	4.4202	5.1018
P00784	23240739	4.0000	5.4546
P00784	23240741	4.8697	5.0657
P00784	23648531	4.5850	5.1127
P00784	24897809	8.0862	7.4963
P00784	24898024	7.3768	7.8519
P00784	24898025	8.0000	8.0088
P00784	24898027	8.4089	8.1843
P00784	24898028	8.2007	8.2418
P00784	44268371	5.9586	6.3812
P00784	44268427	4.0223	4.8156
P00784	44343473	3.8539	4.8173
P00784	44343612	4.4202	5.1806
P00784	44343713	3.8239	4.7852
P00784	44343848	4.3979	5.0005
P00784	44343911	4.0315	5.2036
P00784	44344038	4.8239	5.4257
P00784	44344051	5.0000	5.3838
P00784	44355152	8.1739	7.9352
P00784	44457950	6.2218	7.0469
P00784	44580453	4.1367	5.1508
P00784	44580454	4.7447	5.2356
P00784	70683595	7.6778	7.4907
P00784	70689880	7.2147	6.6495
P00784	70701943	6.6021	6.7689
P00784	71679023	5.0132	5.9097
P00784	71817937	5.2749	5.5002
P00784	90663209	4.8239	5.6436
P00789	10380390	4.3468	4.8259
P00789	11199915	8.0000	7.5607
P00791	194954	6.8239	7.1221
P00791	444340	8.0000	7.4803
P00791	454914	6.4815	7.0060
P00791	5478883	10.2924	9.6977
P00791	10257915	4.3979	5.4005
P00791	10770715	7.8539	7.6025
P00791	24883482	5.3188	5.2226
P00791	24883483	5.4089	5.4707
P00791	44236883	5.2441	5.1348
P00791	44236884	4.8239	5.1827
P00791	44236887	5.3979	5.4474
P00791	44278232	8.5376	8.0969
P00791	44297826	7.5686	7.6759
P00791	44313645	6.7212	6.9818
P00791	44313647	4.7520	6.6583
P00791	44313691	2.9469	4.1316
P00791	44314026	6.3768	6.4653
P00791	44314128	8.5086	6.7793
P00791	44324811	7.2757	6.9217
